Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-27 10:04:00-04:00,573.5800170898438,573.719970703125,573.2100219726562,573.3200073242188,573.3200073242188,71319
2024-09-27 10:05:00-04:00,573.1900024414062,573.22998046875,573.1900024414062,573.22998046875,573.22998046875,67979
2024-09-27 10:06:00-04:00,573.2064819335938,573.47998046875,573.1702880859375,573.3499755859375,573.3499755859375,154308
2024-09-27 10:07:00-04:00,573.25,573.25,573.1799926757812,573.1995239257812,573.1995239257812,49684
2024-09-27 10:08:00-04:00,573.1995239257812,573.239990234375,573.0999755859375,573.2000122070312,573.2000122070312,71220
2024-09-27 10:09:00-04:00,573.25,573.25,573.25,573.25,573.25,32820
2024-09-27 10:10:00-04:00,573.239990234375,573.27001953125,573.1599731445312,573.27001953125,573.27001953125,21275
2024-09-27 10:11:00-04:00,573.27001953125,573.3599243164062,573.22998046875,573.3099975585938,573.3099975585938,42567
2024-09-27 10:12:00-04:00,573.0800170898438,573.0999755859375,573.0800170898438,573.0999755859375,573.0999755859375,68442
2024-09-27 10:13:00-04:00,573.1732788085938,573.1732788085938,573.1732788085938,573.1732788085938,573.1732788085938,126754
2024-09-27 10:14:00-04:00,573.1859130859375,573.4299926757812,573.1699829101562,573.4199829101562,573.4199829101562,66660
2024-09-27 10:15:00-04:00,573.4099731445312,573.4199829101562,573.25,573.3651123046875,573.3651123046875,308624
2024-09-27 10:16:00-04:00,573.3599853515625,573.3900146484375,573.1599731445312,573.2899780273438,573.2899780273438,66410
2024-09-27 10:17:00-04:00,573.219970703125,573.219970703125,573.219970703125,573.219970703125,573.219970703125,75028
2024-09-27 10:18:00-04:00,573.239990234375,573.3699951171875,573.1699829101562,573.3699951171875,573.3699951171875,52890
2024-09-27 10:19:00-04:00,573.3300170898438,573.3350219726562,573.1199951171875,573.1599731445312,573.1599731445312,60365
2024-09-27 10:20:00-04:00,573.4299926757812,573.4299926757812,573.4299926757812,573.4299926757812,573.4299926757812,80432
2024-09-27 10:21:00-04:00,573.4299926757812,573.6099853515625,573.4299926757812,573.5399780273438,573.5399780273438,105217
2024-09-27 10:22:00-04:00,573.6375732421875,573.6375732421875,573.6375732421875,573.6375732421875,573.6375732421875,102241
2024-09-27 10:23:00-04:00,573.6400146484375,573.75,573.5499877929688,573.739990234375,573.739990234375,49453
2024-09-27 10:24:00-04:00,573.75,573.75,573.6199951171875,573.739990234375,573.739990234375,74038
2024-09-27 10:25:00-04:00,573.760009765625,573.969970703125,573.760009765625,573.9199829101562,573.9199829101562,162004
2024-09-27 10:26:00-04:00,573.9299926757812,574.0800170898438,573.889892578125,573.9099731445312,573.9099731445312,760481
2024-09-27 10:27:00-04:00,573.9299926757812,573.9299926757812,573.9299926757812,573.9299926757812,573.9299926757812,76396
2024-09-27 10:28:00-04:00,573.9099731445312,574.219970703125,573.8900146484375,574.2000122070312,574.2000122070312,129813
2024-09-27 10:29:00-04:00,574.1900024414062,574.190185546875,573.7899780273438,573.8499755859375,573.8499755859375,495151
2024-09-27 10:30:00-04:00,573.85498046875,573.9000244140625,573.6400146484375,573.6442260742188,573.6442260742188,120562
2024-09-27 10:31:00-04:00,573.8200073242188,573.8200073242188,573.8200073242188,573.8200073242188,573.8200073242188,61312
2024-09-27 10:32:00-04:00,573.6099853515625,573.6199951171875,573.5700073242188,573.6099853515625,573.6099853515625,49891
2024-09-27 10:33:00-04:00,573.5800170898438,573.780029296875,573.530029296875,573.739990234375,573.739990234375,90253
2024-09-27 10:34:00-04:00,573.344970703125,573.3599853515625,573.344970703125,573.3499755859375,573.3499755859375,264245
2024-09-27 10:35:00-04:00,573.6599731445312,573.6799926757812,573.6500244140625,573.6799926757812,573.6799926757812,272779
2024-09-27 10:36:00-04:00,573.6699829101562,573.7999877929688,573.5499877929688,573.6699829101562,573.6699829101562,124356
2024-09-27 10:37:00-04:00,573.6699829101562,573.8800048828125,573.6600952148438,573.8400268554688,573.8400268554688,49206
2024-09-27 10:38:00-04:00,573.9099731445312,573.9199829101562,573.9099731445312,573.9100952148438,573.9100952148438,54067
2024-09-27 10:39:00-04:00,573.8300170898438,573.8300170898438,573.8300170898438,573.8300170898438,573.8300170898438,74642
2024-09-27 10:40:00-04:00,573.8204956054688,573.9299926757812,573.7349853515625,573.7849731445312,573.7849731445312,42590
2024-09-27 10:41:00-04:00,573.8300170898438,573.8400268554688,573.75,573.8300170898438,573.8300170898438,40287
2024-09-27 10:42:00-04:00,573.8300170898438,573.8800048828125,573.6699829101562,573.6900024414062,573.6900024414062,81212
2024-09-27 10:43:00-04:00,573.5499877929688,573.5499877929688,573.5449829101562,573.5449829101562,573.5449829101562,90550
2024-09-27 10:44:00-04:00,573.5599975585938,573.6704711914062,573.5,573.5499877929688,573.5499877929688,30367
2024-09-27 10:45:00-04:00,573.5499877929688,573.72998046875,573.530029296875,573.5900268554688,573.5900268554688,50691
2024-09-27 10:46:00-04:00,573.5999755859375,573.7896728515625,573.530029296875,573.7896728515625,573.7896728515625,44935
2024-09-27 10:47:00-04:00,573.77001953125,573.77001953125,573.77001953125,573.77001953125,573.77001953125,55478
2024-09-27 10:48:00-04:00,573.7899780273438,573.8400268554688,573.6500244140625,573.7401123046875,573.7401123046875,20548
2024-09-27 10:49:00-04:00,573.739990234375,573.739990234375,573.4299926757812,573.5599975585938,573.5599975585938,88131
2024-09-27 10:50:00-04:00,573.5599975585938,573.7100219726562,573.489990234375,573.5601196289062,573.5601196289062,46950
2024-09-27 10:51:00-04:00,573.5399780273438,573.7999877929688,573.5399780273438,573.6599731445312,573.6599731445312,26975
2024-09-27 10:52:00-04:00,573.7100830078125,573.780029296875,573.469970703125,573.5499877929688,573.5499877929688,38728
2024-09-27 10:53:00-04:00,573.5599975585938,573.6099853515625,573.5,573.6099853515625,573.6099853515625,45849
2024-09-27 10:54:00-04:00,573.5999755859375,573.7899780273438,573.5650024414062,573.7650146484375,573.7650146484375,160479
2024-09-27 10:55:00-04:00,573.75,573.780029296875,573.5800170898438,573.6300048828125,573.6300048828125,39951
2024-09-27 10:56:00-04:00,573.6400146484375,573.760009765625,573.6199951171875,573.760009765625,573.760009765625,151188
2024-09-27 10:57:00-04:00,573.7899780273438,573.8499755859375,573.719970703125,573.7999877929688,573.7999877929688,56311
2024-09-27 10:58:00-04:00,573.7999877929688,573.8400268554688,573.72998046875,573.77099609375,573.77099609375,29477
2024-09-27 10:59:00-04:00,573.760009765625,573.8599853515625,573.6901245117188,573.7100219726562,573.7100219726562,36857
2024-09-27 11:00:00-04:00,573.6649780273438,573.6799926757812,573.5050048828125,573.5700073242188,573.5700073242188,57950
2024-09-27 11:01:00-04:00,573.5999755859375,573.6500244140625,573.52001953125,573.5599975585938,573.5599975585938,36528
2024-09-27 11:02:00-04:00,573.5800170898438,573.6699829101562,573.5700073242188,573.5800170898438,573.5800170898438,159301
2024-09-27 11:03:00-04:00,573.5999755859375,573.719970703125,573.5700073242188,573.6300048828125,573.6300048828125,22858
2024-09-27 11:04:00-04:00,573.6099853515625,573.6900024414062,573.5399780273438,573.5700073242188,573.5700073242188,28457
2024-09-27 11:05:00-04:00,573.6300048828125,573.7092895507812,573.5399780273438,573.5499877929688,573.5499877929688,55406
2024-09-27 11:06:00-04:00,573.5499877929688,573.5900268554688,573.4000244140625,573.489990234375,573.489990234375,105216
2024-09-27 11:07:00-04:00,573.4600219726562,573.5399780273438,573.4099731445312,573.4500122070312,573.4500122070312,64516
2024-09-27 11:08:00-04:00,573.5,573.530029296875,573.3300170898438,573.5,573.5,75754
2024-09-27 11:09:00-04:00,573.489990234375,573.489990234375,573.299072265625,573.4099731445312,573.4099731445312,38624
2024-09-27 11:10:00-04:00,573.4000244140625,573.4500122070312,573.1400146484375,573.2899780273438,573.2899780273438,62433
2024-09-27 11:11:00-04:00,573.2899780273438,573.4199829101562,573.1851196289062,573.3099975585938,573.3099975585938,35849
2024-09-27 11:12:00-04:00,573.3200073242188,573.530029296875,573.3099975585938,573.4398803710938,573.4398803710938,49407
2024-09-27 11:13:00-04:00,573.4500122070312,573.4600219726562,573.3800048828125,573.3900756835938,573.3900756835938,15792
2024-09-27 11:14:00-04:00,573.3900146484375,573.4199829101562,573.260009765625,573.27978515625,573.27978515625,17248
2024-09-27 11:15:00-04:00,573.260009765625,573.2899169921875,573.1699829101562,573.2100219726562,573.2100219726562,30254
2024-09-27 11:16:00-04:00,573.2000122070312,573.219970703125,572.9500122070312,573.2000122070312,573.2000122070312,71862
2024-09-27 11:17:00-04:00,573.1900024414062,573.22998046875,573.030029296875,573.2000122070312,573.2000122070312,36833
2024-09-27 11:18:00-04:00,573.2000122070312,573.2000122070312,573.0800170898438,573.1500244140625,573.1500244140625,139201
2024-09-27 11:19:00-04:00,573.1500244140625,573.1500244140625,572.9299926757812,573.0098876953125,573.0098876953125,63563
2024-09-27 11:20:00-04:00,573.030029296875,573.1290283203125,572.9932861328125,573.1199951171875,573.1199951171875,28861
2024-09-27 11:21:00-04:00,573.0900268554688,573.2999877929688,573.0800170898438,573.1699829101562,573.1699829101562,36419
2024-09-27 11:22:00-04:00,573.1900024414062,573.2496948242188,573.0900268554688,573.1300048828125,573.1300048828125,15408
2024-09-27 11:23:00-04:00,573.1307983398438,573.1500244140625,573.0599975585938,573.0800170898438,573.0800170898438,23833
2024-09-27 11:24:00-04:00,573.0599975585938,573.0599975585938,572.9199829101562,573.0499267578125,573.0499267578125,41776
2024-09-27 11:25:00-04:00,573.0399780273438,573.1300048828125,573.0050048828125,573.0700073242188,573.0700073242188,31101
2024-09-27 11:26:00-04:00,573.0800170898438,573.0800170898438,573.0800170898438,573.0800170898438,573.0800170898438,16942
2024-09-27 11:27:00-04:00,573.094970703125,573.177978515625,573.030029296875,573.1500244140625,573.1500244140625,29244
2024-09-27 11:28:00-04:00,573.1699829101562,573.3350219726562,573.1099853515625,573.3300170898438,573.3300170898438,56583
2024-09-27 11:29:00-04:00,573.28271484375,573.28271484375,573.28271484375,573.28271484375,573.28271484375,52398
2024-09-27 11:30:00-04:00,573.2974853515625,573.3099975585938,572.9600219726562,572.9949951171875,572.9949951171875,54823
2024-09-27 11:31:00-04:00,572.9949951171875,573.0399780273438,572.9199829101562,572.969970703125,572.969970703125,60003
2024-09-27 11:32:00-04:00,572.969970703125,573.02001953125,572.9199829101562,572.9600219726562,572.9600219726562,46571
2024-09-27 11:33:00-04:00,572.969970703125,573.0599975585938,572.9199829101562,572.97998046875,572.97998046875,39054
2024-09-27 11:34:00-04:00,572.97998046875,573.0399780273438,572.8400268554688,572.9600219726562,572.9600219726562,53876
2024-09-27 11:35:00-04:00,572.9401245117188,573.02001953125,572.8099975585938,573.02001953125,573.02001953125,43617
2024-09-27 11:36:00-04:00,573.030029296875,573.0999755859375,572.8798828125,572.8798828125,572.8798828125,192410
2024-09-27 11:37:00-04:00,572.8400268554688,572.9299926757812,572.77001953125,572.8400268554688,572.8400268554688,66659
2024-09-27 11:38:00-04:00,572.8200073242188,573.0599975585938,572.8099975585938,572.989990234375,572.989990234375,36503
2024-09-27 11:39:00-04:00,572.989990234375,573.010009765625,572.9199829101562,572.9199829101562,572.9199829101562,52241
2024-09-27 11:40:00-04:00,572.8599853515625,572.9299926757812,572.8599853515625,572.8599853515625,572.8599853515625,20443
2024-09-27 11:41:00-04:00,572.8599853515625,573.0399780273438,572.719970703125,572.9450073242188,572.9450073242188,89184
2024-09-27 11:42:00-04:00,572.989990234375,573.1199951171875,572.989990234375,573.0900268554688,573.0900268554688,24889
2024-09-27 11:43:00-04:00,573.0700073242188,573.1699829101562,573.0700073242188,573.1300048828125,573.1300048828125,30753
2024-09-27 11:44:00-04:00,573.1500244140625,573.1900024414062,573.1199951171875,573.1749877929688,573.1749877929688,24230
2024-09-27 11:45:00-04:00,573.1749877929688,573.2000122070312,572.9525756835938,572.969970703125,572.969970703125,32118
2024-09-27 11:46:00-04:00,573.0059814453125,573.1099853515625,572.97998046875,573.06689453125,573.06689453125,33933
2024-09-27 11:47:00-04:00,573.059814453125,573.0700073242188,572.9000244140625,573.0,573.0,32425
2024-09-27 11:48:00-04:00,573.0,573.1199951171875,572.9835205078125,572.9935302734375,572.9935302734375,43817
2024-09-27 11:49:00-04:00,572.97998046875,572.97998046875,572.77001953125,572.8200073242188,572.8200073242188,34295
2024-09-27 11:50:00-04:00,572.8099975585938,572.8099975585938,572.5050048828125,572.6500854492188,572.6500854492188,132718
2024-09-27 11:51:00-04:00,572.6298828125,572.6298828125,572.6298828125,572.6298828125,572.6298828125,50362
2024-09-27 11:52:00-04:00,572.5999755859375,572.6400146484375,572.4899291992188,572.5800170898438,572.5800170898438,188039
2024-09-27 11:53:00-04:00,572.5599975585938,572.6099853515625,572.4299926757812,572.5999755859375,572.5999755859375,36083
2024-09-27 11:54:00-04:00,572.5800170898438,572.75,572.5499877929688,572.7100219726562,572.7100219726562,47805
2024-09-27 11:55:00-04:00,572.72998046875,572.77001953125,572.6199951171875,572.6199951171875,572.6199951171875,28000
2024-09-27 11:56:00-04:00,572.6298828125,572.6849975585938,572.530029296875,572.6099853515625,572.6099853515625,28806
2024-09-27 11:57:00-04:00,572.6300048828125,572.6400146484375,572.52001953125,572.5900268554688,572.5900268554688,25235
2024-09-27 11:58:00-04:00,572.5800170898438,572.6599731445312,572.5499877929688,572.5599975585938,572.5599975585938,28954
2024-09-27 11:59:00-04:00,572.5889892578125,572.5889892578125,572.4099731445312,572.4400024414062,572.4400024414062,41599
2024-09-27 12:00:00-04:00,572.4349975585938,572.5098876953125,572.3200073242188,572.4307250976562,572.4307250976562,58533
2024-09-27 12:01:00-04:00,572.4400024414062,572.4400024414062,572.3300170898438,572.3800048828125,572.3800048828125,43318
2024-09-27 12:02:00-04:00,572.3800048828125,572.510009765625,572.3699951171875,572.4099731445312,572.4099731445312,60963
2024-09-27 12:03:00-04:00,572.4099731445312,572.4099731445312,572.3099975585938,572.3300170898438,572.3300170898438,26994
2024-09-27 12:04:00-04:00,572.3400268554688,572.4749755859375,572.3300170898438,572.3900146484375,572.3900146484375,50741
2024-09-27 12:05:00-04:00,572.4299926757812,572.47998046875,572.3499755859375,572.4299926757812,572.4299926757812,29990
2024-09-27 12:06:00-04:00,572.4199829101562,572.5499877929688,572.4000244140625,572.5499877929688,572.5499877929688,28465
2024-09-27 12:07:00-04:00,572.5399780273438,572.6300048828125,572.47998046875,572.47998046875,572.47998046875,65385
2024-09-27 12:08:00-04:00,572.4650268554688,572.469970703125,572.1300048828125,572.1699829101562,572.1699829101562,95849
2024-09-27 12:09:00-04:00,572.1599731445312,572.2000122070312,572.1300048828125,572.1516723632812,572.1516723632812,29622
2024-09-27 12:10:00-04:00,572.1300048828125,572.155029296875,572.0700073242188,572.1300048828125,572.1300048828125,79189
2024-09-27 12:11:00-04:00,572.1199951171875,572.2100219726562,572.0700073242188,572.0999145507812,572.0999145507812,73659
2024-09-27 12:12:00-04:00,572.0900268554688,572.139892578125,572.0499877929688,572.0599975585938,572.0599975585938,54177
2024-09-27 12:13:00-04:00,571.9099731445312,572.0700073242188,571.8599853515625,571.9099731445312,571.9099731445312,264123
2024-09-27 12:14:00-04:00,571.9199829101562,571.989990234375,571.8499755859375,571.9600219726562,571.9600219726562,207884
2024-09-27 12:15:00-04:00,571.9600219726562,572.1699829101562,571.9000244140625,572.1300048828125,572.1300048828125,88737
2024-09-27 12:16:00-04:00,572.27001953125,572.3699951171875,572.0809936523438,572.27001953125,572.27001953125,110479
2024-09-27 12:17:00-04:00,572.260009765625,572.4299926757812,572.239990234375,572.27001953125,572.27001953125,81324
2024-09-27 12:18:00-04:00,572.27001953125,572.3499755859375,572.1199951171875,572.1799926757812,572.1799926757812,38087
2024-09-27 12:19:00-04:00,572.1699829101562,572.219970703125,572.0499877929688,572.1099853515625,572.1099853515625,43075
2024-09-27 12:20:00-04:00,572.1099853515625,572.2100219726562,572.0700073242188,572.2100219726562,572.2100219726562,31643
2024-09-27 12:21:00-04:00,572.2000122070312,572.2000122070312,572.0499877929688,572.0599975585938,572.0599975585938,40611
2024-09-27 12:22:00-04:00,572.0499877929688,572.0499877929688,571.9400024414062,572.02001953125,572.02001953125,47836
2024-09-27 12:23:00-04:00,572.0,572.0549926757812,571.97998046875,572.0,572.0,37037
2024-09-27 12:24:00-04:00,572.010009765625,572.07958984375,571.97998046875,572.0499877929688,572.0499877929688,27488
2024-09-27 12:25:00-04:00,572.0499877929688,572.1099853515625,571.9299926757812,571.9299926757812,571.9299926757812,64561
2024-09-27 12:26:00-04:00,571.97998046875,572.0075073242188,571.9099731445312,571.97998046875,571.97998046875,15436
2024-09-27 12:27:00-04:00,571.989990234375,572.27001953125,571.97998046875,572.25,572.25,75960
2024-09-27 12:28:00-04:00,572.27001953125,572.4495239257812,572.240478515625,572.3499755859375,572.3499755859375,67243
2024-09-27 12:29:00-04:00,572.3400268554688,572.3900146484375,572.22998046875,572.22998046875,572.22998046875,30466
2024-09-27 12:30:00-04:00,572.230712890625,572.3497924804688,572.1898803710938,572.2000122070312,572.2000122070312,34938
2024-09-27 12:31:00-04:00,572.2000122070312,572.4199829101562,572.2000122070312,572.3599853515625,572.3599853515625,34229
2024-09-27 12:32:00-04:00,572.3400268554688,572.3400268554688,572.0999755859375,572.1300048828125,572.1300048828125,61229
2024-09-27 12:33:00-04:00,572.0999755859375,572.2725830078125,572.0800170898438,572.2725830078125,572.2725830078125,44077
2024-09-27 12:34:00-04:00,572.280029296875,572.3099975585938,572.1500244140625,572.1599731445312,572.1599731445312,28989
2024-09-27 12:35:00-04:00,572.1599731445312,572.4000244140625,572.1500244140625,572.3699951171875,572.3699951171875,24643
2024-09-27 12:36:00-04:00,572.3599853515625,572.4500122070312,572.2949829101562,572.3889770507812,572.3889770507812,44749
2024-09-27 12:37:00-04:00,572.3900146484375,572.473388671875,572.3200073242188,572.473388671875,572.473388671875,130220
2024-09-27 12:38:00-04:00,572.4857177734375,572.4857177734375,572.260009765625,572.2899780273438,572.2899780273438,40922
2024-09-27 12:39:00-04:00,572.27001953125,572.3400268554688,572.2100219726562,572.280029296875,572.280029296875,27338
2024-09-27 12:40:00-04:00,572.2899780273438,572.3400268554688,572.239990234375,572.260009765625,572.260009765625,47466
2024-09-27 12:41:00-04:00,572.260009765625,572.2899780273438,572.1599731445312,572.1699829101562,572.1699829101562,35283
2024-09-27 12:42:00-04:00,572.1699829101562,572.3214721679688,572.1699829101562,572.2000122070312,572.2000122070312,24835
2024-09-27 12:43:00-04:00,572.1699829101562,572.2999877929688,572.1699829101562,572.239990234375,572.239990234375,12118
2024-09-27 12:44:00-04:00,572.219970703125,572.3200073242188,572.2144775390625,572.239990234375,572.239990234375,19417
2024-09-27 12:45:00-04:00,572.22998046875,572.239990234375,572.1500244140625,572.1599731445312,572.1599731445312,33492
2024-09-27 12:46:00-04:00,572.1649780273438,572.2899780273438,572.1649780273438,572.25,572.25,47864
2024-09-27 12:47:00-04:00,572.2650146484375,572.2650146484375,572.135009765625,572.135009765625,572.135009765625,34890
2024-09-27 12:48:00-04:00,572.1199951171875,572.1599731445312,572.090087890625,572.1004028320312,572.1004028320312,238078
2024-09-27 12:49:00-04:00,572.10498046875,572.1599731445312,572.0399780273438,572.0900268554688,572.0900268554688,23865
2024-09-27 12:50:00-04:00,572.0601196289062,572.1799926757812,572.0601196289062,572.1300048828125,572.1300048828125,17577
2024-09-27 12:51:00-04:00,572.0499877929688,572.1300048828125,572.0399780273438,572.0499877929688,572.0499877929688,28373
2024-09-27 12:52:00-04:00,572.0499877929688,572.1699829101562,572.030029296875,572.030029296875,572.030029296875,33619
2024-09-27 12:53:00-04:00,572.02001953125,572.1400146484375,572.02001953125,572.1099853515625,572.1099853515625,16523
2024-09-27 12:54:00-04:00,572.1099853515625,572.1199951171875,572.0449829101562,572.0449829101562,572.0449829101562,21816
2024-09-27 12:55:00-04:00,572.0499877929688,572.239990234375,572.0499877929688,572.219970703125,572.219970703125,50950
2024-09-27 12:56:00-04:00,572.22998046875,572.22998046875,572.1699829101562,572.22998046875,572.22998046875,16581
2024-09-27 12:57:00-04:00,572.2200927734375,572.239990234375,572.155029296875,572.1900024414062,572.1900024414062,33438
2024-09-27 12:58:00-04:00,572.2000122070312,572.2249755859375,572.1400146484375,572.219970703125,572.219970703125,10670
2024-09-27 12:59:00-04:00,572.219970703125,572.2249755859375,572.1699829101562,572.1900024414062,572.1900024414062,14914
2024-09-27 13:00:00-04:00,572.1915283203125,572.5399780273438,572.1900024414062,572.530029296875,572.530029296875,47748
2024-09-27 13:01:00-04:00,572.5800170898438,572.5900268554688,572.4600219726562,572.5800170898438,572.5800170898438,40862
2024-09-27 13:02:00-04:00,572.5850219726562,572.6300048828125,572.4600219726562,572.60498046875,572.60498046875,146279
2024-09-27 13:03:00-04:00,572.5999755859375,572.6699829101562,572.5399780273438,572.6400146484375,572.6400146484375,29660
2024-09-27 13:04:00-04:00,572.6500244140625,572.7100219726562,572.6199951171875,572.6199951171875,572.6199951171875,28836
2024-09-27 13:05:00-04:00,572.6199951171875,572.6199951171875,572.2650146484375,572.3300170898438,572.3300170898438,81399
2024-09-27 13:06:00-04:00,572.3300170898438,572.3300170898438,572.1300048828125,572.2000122070312,572.2000122070312,82228
2024-09-27 13:07:00-04:00,572.2000122070312,572.260009765625,572.1199951171875,572.1799926757812,572.1799926757812,69900
2024-09-27 13:08:00-04:00,572.1749877929688,572.1799926757812,571.8599853515625,571.9600219726562,571.9600219726562,68435
2024-09-27 13:09:00-04:00,571.9400024414062,571.9600219726562,571.7999877929688,571.8900146484375,571.8900146484375,61126
2024-09-27 13:10:00-04:00,571.8779907226562,571.97998046875,571.8699951171875,571.9199829101562,571.9199829101562,56067
2024-09-27 13:11:00-04:00,571.8599853515625,571.9299926757812,571.8200073242188,571.8300170898438,571.8300170898438,16692
2024-09-27 13:12:00-04:00,571.8400268554688,572.0800170898438,571.8200073242188,572.0700073242188,572.0700073242188,34256
2024-09-27 13:13:00-04:00,572.0698852539062,572.0900268554688,572.030029296875,572.0599975585938,572.0599975585938,25511
2024-09-27 13:14:00-04:00,572.0,572.0,572.0,572.0,572.0,31030
2024-09-27 13:15:00-04:00,571.97998046875,572.010009765625,571.9299926757812,571.969970703125,571.969970703125,17450
2024-09-27 13:16:00-04:00,571.9099731445312,572.030029296875,571.9000244140625,571.9099731445312,571.9099731445312,13860
2024-09-27 13:17:00-04:00,571.8800048828125,571.919921875,571.8300170898438,571.919921875,571.919921875,20827
2024-09-27 13:18:00-04:00,571.8599853515625,571.8599853515625,571.8599853515625,571.8599853515625,571.8599853515625,22517
2024-09-27 13:19:00-04:00,571.8699951171875,571.8900146484375,571.780029296875,571.8099975585938,571.8099975585938,287475
2024-09-27 13:20:00-04:00,571.8099975585938,571.9299926757812,571.7999877929688,571.8599853515625,571.8599853515625,19864
2024-09-27 13:21:00-04:00,571.8699951171875,571.8800048828125,571.760009765625,571.780029296875,571.780029296875,23197
2024-09-27 13:22:00-04:00,571.7899780273438,571.8200073242188,571.760009765625,571.8099975585938,571.8099975585938,36170
2024-09-27 13:23:00-04:00,571.7999877929688,571.9299926757812,571.7899780273438,571.8599853515625,571.8599853515625,155437
2024-09-27 13:24:00-04:00,571.9000244140625,572.0399780273438,571.8900146484375,571.97998046875,571.97998046875,23934
2024-09-27 13:25:00-04:00,571.9649047851562,571.9749755859375,571.8200073242188,571.8400268554688,571.8400268554688,50089
2024-09-27 13:26:00-04:00,571.8400268554688,571.8599853515625,571.7999877929688,571.8400268554688,571.8400268554688,19506
2024-09-27 13:27:00-04:00,571.8300170898438,571.8800048828125,571.7899780273438,571.8499755859375,571.8499755859375,27526
2024-09-27 13:28:00-04:00,571.8300170898438,571.9099731445312,571.7949829101562,571.8599853515625,571.8599853515625,34062
2024-09-27 13:29:00-04:00,571.8599243164062,571.8599243164062,571.7501831054688,571.7750244140625,571.7750244140625,55042
